album,artist name,track name,min_played
House Of Pleasure,Plan B,El Amor No Existe,49301
Morena Cachetona,JOSEPE EL DEMENTE,Morena Cachetona,225725
Morena Cachetona,JOSEPE EL DEMENTE,Morena Cachetona,241664
YHLQMDLG,Bad Bunny,Que Malo,91029
Twicecoaster: Lane 1,TWICE,TT,212986
Terral,Pablo Alborán,Pasos de cero,234373
Better Kind of Bitter,Peachy Pavement,Better Kind of Bitter,195375
Que Pase El Mundo,Majo y Dan,Que Pase El Mundo,213143
Demon Days,Gorillaz,Feel Good Inc.,1027
Que Pase El Mundo,Majo y Dan,Que Pase El Mundo,3274
Twicecoaster: Lane 1,TWICE,TT,212986
Twicecoaster: Lane 1,TWICE,TT,212986
Twicecoaster: Lane 1,TWICE,TT,212986
Twicecoaster: Lane 1,TWICE,TT,212986
Twicecoaster: Lane 1,TWICE,TT,212986
Twicecoaster: Lane 1,TWICE,TT,20909
Better Kind of Bitter,Peachy Pavement,Better Kind of Bitter,33041
Better Kind of Bitter,Peachy Pavement,Better Kind of Bitter,195375
Que Pase El Mundo,Majo y Dan,Que Pase El Mundo,213143
Demon Days,Gorillaz,Feel Good Inc.,159973
Twicecoaster: Lane 1,TWICE,TT,11818
The New Abnormal,The Strokes,Not The Same Anymore,3754
X 100PRE,Bad Bunny,La Romana,5589
Morena Cachetona,JOSEPE EL DEMENTE,Morena Cachetona,124373
Me Rehúso,Danny Ocean,Me Rehúso,139925
Happier Than Ever,Billie Eilish,Billie Bossa Nova,8896
Twicecoaster: Lane 1,TWICE,TT,73049
Why So Lonely,Wonder Girls,Why So Lonely,766
Why So Lonely,Wonder Girls,Why So Lonely,206706
IU 5th Album 'LILAC',IU,LILAC,7291
X 100PRE,Bad Bunny,La Romana,118485
Dangerous Woman,Ariana Grande,Dangerous Woman,22656
KG0516,KAROL G,200 COPAS,235124
Dangerous Woman,Ariana Grande,Dangerous Woman,235946
Me Rehúso,Danny Ocean,Me Rehúso,205714
Voluma,León Larregui,Locos,9984
House Of Pleasure,Plan B,El Amor No Existe,3327
Homerun,Paulo Londra,Por Eso Vine,2218
Revolución De Amor,Maná,Mariposa Traicionera,186090
"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]",Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",93589
Why So Lonely,Wonder Girls,Why So Lonely,79690
Homerun,Paulo Londra,Por Eso Vine,5610
Homerun,Paulo Londra,Por Eso Vine,136921
Homerun,Paulo Londra,Por Eso Vine,320
YHLQMDLG,Bad Bunny,La Santa,18709
Volví,Aventura,Volví,2922
Callaita,Bad Bunny,Callaita,2325
Why So Lonely,Wonder Girls,Why So Lonely,207681
IU 5th Album 'LILAC',IU,LILAC,8289
Why So Lonely,Wonder Girls,Why So Lonely,206706
Why So Lonely,Wonder Girls,Why So Lonely,206706
Tu No Metes Cabra Remix,Bad Bunny,Tu No Metes Cabra - Remix,292010
Palmar,Caloncho,Palmar,111388
Tu No Metes Cabra Remix,Bad Bunny,Tu No Metes Cabra - Remix,80178
Tu No Metes Cabra Remix,Bad Bunny,Tu No Metes Cabra - Remix,2780
Why So Lonely,Wonder Girls,Why So Lonely,6140
Twicecoaster: Lane 1,TWICE,TT,213998
Terral,Pablo Alborán,Pasos de cero,234373
Better Kind of Bitter,Peachy Pavement,Better Kind of Bitter,195375
Que Pase El Mundo,Majo y Dan,Que Pase El Mundo,213143
Demon Days,Gorillaz,Feel Good Inc.,222640
Tu No Metes Cabra Remix,Bad Bunny,Tu No Metes Cabra - Remix,331440
LAS QUE NO IBAN A SALIR,Bad Bunny,EN CASITA,19478
Chambea,Bad Bunny,Chambea,192001
Yo Perreo Sola,Bad Bunny,Yo Perreo Sola - Remix,15584
Chambea,Bad Bunny,Chambea,192001
Yo Perreo Sola,Bad Bunny,Yo Perreo Sola - Remix,49994
Why So Lonely,Wonder Girls,Why So Lonely,52780
Why So Lonely,Wonder Girls,Why So Lonely,206706
Twicecoaster: Lane 1,TWICE,TT,205992
Better Kind of Bitter,Peachy Pavement,Better Kind of Bitter,195375
Que Pase El Mundo,Majo y Dan,Que Pase El Mundo,213143
Demon Days,Gorillaz,Feel Good Inc.,222640
Esta Es Mi Vida,Jesse & Joy,Llegaste tú,477024
Spider-Man: Into the Spider-Verse,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,752
Esta Es Mi Vida,Jesse & Joy,Llegaste tú,246666
Spider-Man: Into the Spider-Verse,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040
SUCKER,Charli XCX,Doing It (feat. Rita Ora),228520
The New Abnormal,The Strokes,The Adults Are Talking,309053
The Papercut Chronicles,Gym Class Heroes,Cupid's Chokehold / Breakfast in America,94278
Why So Lonely,Wonder Girls,Why So Lonely,206706
Twicecoaster: Lane 1,TWICE,TT,14938
Twicecoaster: Lane 1,TWICE,TT,14938
Better Kind of Bitter,Peachy Pavement,Better Kind of Bitter,195375
Que Pase El Mundo,Majo y Dan,Que Pase El Mundo,213143
Demon Days,Gorillaz,Feel Good Inc.,222640
Tu No Metes Cabra,Bad Bunny,Tu No Metes Cabra,154312
Homerun,Paulo Londra,Nena Maldición (feat. Lenny Tavárez),2026
KG0516,KAROL G,EL MAKINON,1365
Secreto,Anuel AA,Secreto,1770
Amanece,Anuel AA,Amanece,182549
YHLQMDLG,Bad Bunny,Que Malo,78167
Chayanne,Chayanne,Un Siglo Sin Ti,271504
YHLQMDLG,Bad Bunny,Que Malo,167975
X 100PRE,Bad Bunny,La Romana,300579
Historias de un Capricornio,Arcángel,Infeliz,93352
Hecho En Medellín,Blessd,Medallo,140864
YHLQMDLG,Bad Bunny,Que Malo,142165
X 100PRE,Bad Bunny,La Romana,229499
23 Preguntas,Anuel AA,23 Preguntas,38661
House Of Pleasure,Plan B,El Amor No Existe,184250
YHLQMDLG,Bad Bunny,Que Malo,167975
Historias de un Capricornio,Arcángel,Infeliz,11052
X 100PRE,Bad Bunny,La Romana,3459
X 100PRE,Bad Bunny,La Romana,0
Me Rehúso,Danny Ocean,Me Rehúso,1344
Morena Cachetona,JOSEPE EL DEMENTE,Morena Cachetona,133183
Homerun,Paulo Londra,Por Eso Vine,178534
Bellacoso,Residente,Bellacoso,166826
Público,Urba y Rome,Público,113697
Dangerous Woman,Ariana Grande,Dangerous Woman,1813
Me Rehúso,Danny Ocean,Me Rehúso,205714
Voluma,León Larregui,Locos,177600
54+1,Danny Ocean,Vuelve,21
54+1,Danny Ocean,Vuelve,7360
KG0516,KAROL G,Tusa,1450
"Pretty Boy, Dirty Boy",Maluma,Borro Cassette,405
Solo,Amenazzy,Solo,746
"Pretty Boy, Dirty Boy",Maluma,Borro Cassette,746
Solo,Amenazzy,Solo,137685
Mocca,Lalo Ebratt,Mocca,511
Epa Wei,Danny Ocean,Epa Wei,0
Solstis - De León Larregui,León Larregui,Brillas,0
Epa Wei,Danny Ocean,Epa Wei,0
Solstis - De León Larregui,León Larregui,Brillas,0
Epa Wei,Danny Ocean,Epa Wei,0
Mocca,Lalo Ebratt,Mocca,2773
Háblate de Mí,Jósean Log,Chachachá,0
Amapolas,Leo Rizzi,Amapolas,0
Motivan2,Zion & Lennox,Otra vez (feat. J Balvin),0
Sobre El Amor Y Sus Efectos Secundarios... Y Unas Cuantas Cosas Más,Morat,"Yo Contigo, Tú Conmigo - The Gong Gong Song / El Tema De La Película ""Gru 3 Mi Villano Favorito""",0
A Mí,Rels B,A Mí,896
54+1,Danny Ocean,Dembow,10858
Hasta la Raíz,Natalia Lafourcade,Hasta la Raíz,1557
Mon Amour,zzoilo,Mon Amour - Remix,3008
Better Kind of Bitter,Peachy Pavement,Better Kind of Bitter,153045
Prometo,Pablo Alborán,Saturno,5994
Troubadour,K'NAAN,Bang Bang,186533
Reik,Reik,Yo Quisiera,196476
Cariño,The Marías,Cariño,11178
"Superclean, Vol. II",The Marías,Over the Moon,182900
Cigarettes After Sex,Cigarettes After Sex,K.,319560
Permission to Dance,BTS,Permission to Dance,187585
Cariño,The Marías,Cariño,258713
Globalization,Pitbull,Fireball (feat. John Ryan),207154
Scaled And Icy,Twenty One Pilots,Good Day,204400
Visiting Hours,Ed Sheeran,Visiting Hours,23835
I'm Sure,Harmless,Swing Lynn,321438
Expressions,Mariya Takeuchi,Plastic Love,64045
Mariposa,Peach Tree Rascals,Mariposa,4821
Esta Es Mi Vida,Jesse & Joy,Llegaste tú,29642
Why So Lonely,Wonder Girls,Why So Lonely,45210
Falling for U,Peachy!,Falling for U,58650
fools (can't help falling in love) (feat. Sody),Foster,fools (can't help falling in love) (feat. Sody),48810
Honey,Kehlani,Honey,199209
Falling for U,Peachy!,Falling for U,2910
Sunset Season,Conan Gray,Crush Culture,12780
"Save Me, San Francisco (Golden Gate Edition)",Train,Marry Me,53170
+,Ed Sheeran,Kiss Me,56810
Someone When You Want It (The Album),The Crystal Casino Band,Potomac,77450
Prometo,Pablo Alborán,Saturno,253760
Euphoria,Enrique Iglesias,Cuando Me Enamoro,13430
The New Abnormal,The Strokes,Not The Same Anymore,245330
Happier Than Ever,Billie Eilish,Billie Bossa Nova,96710
Troubadour,K'NAAN,Bang Bang,86790
El Tiempo Locura Todo,Jósean Log,Pruébame a Ti,102950
Parachutes,Coldplay,Sparks,211360
SUCKER,Charli XCX,Doing It (feat. Rita Ora),36580
null,null,null,173890
Entren Los Que Quieran,Calle 13,La Vuelta Al Mundo,94160
MultiViral,Calle 13,Ojos Color Sol (feat. Silvio Rodríguez),183170
Primavera ¿estás ahí?,Mon Laferte,Funeral,125660
La Trenza,Mon Laferte,Mi Buen Amor,90640
Esta Es Mi Vida,Jesse & Joy,Llegaste tú,125914
Esta Es Mi Vida,Jesse & Joy,Llegaste tú,92601
Que Pase El Mundo,Majo y Dan,Que Pase El Mundo,2020
Better Kind of Bitter,Peachy Pavement,Better Kind of Bitter,195375
Que Pase El Mundo,Majo y Dan,Que Pase El Mundo,213143
Demon Days,Gorillaz,Feel Good Inc.,28131
Globalization,Pitbull,Fireball (feat. John Ryan),206332
Troubadour,K'NAAN,Bang Bang,103654
Troubadour,K'NAAN,Bang Bang,45683
Reik,Reik,Yo Quisiera,217986
Peligro,Reik,Tu Mirada,101191
DS4EVER,Gunna,P power (feat. Drake),133074
Homerun,Paulo Londra,Por Eso Vine,125141
Hecho En Medellín,Blessd,Medallo,874
Público,Urba y Rome,Público,105237
Drip or Drown,Gunna,Drip or Drown,126168
Drip Season 3,Gunna,Drip or Drown Remix (feat. Lil Yachty),107391
Peligro,Reik,Tu Mirada,55449
The Wolf of Grape Street,03 Greedo,Substance,100501
DS4EVER,Gunna,P power (feat. Drake),130744
Better Kind of Bitter,Peachy Pavement,Better Kind of Bitter,195375
Que Pase El Mundo,Majo y Dan,Que Pase El Mundo,213143
Esta Es Mi Vida,Jesse & Joy,Llegaste tú,1579
Demon Days,Gorillaz,Feel Good Inc.,77357
Spider-Man: Into the Spider-Verse,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,154343
SUCKER,Charli XCX,Doing It (feat. Rita Ora),228520
The New Abnormal,The Strokes,The Adults Are Talking,309053
The Papercut Chronicles,Gym Class Heroes,Cupid's Chokehold / Breakfast in America,3194
Triplbt Theme,jagger finn,Vas,743
The New Abnormal,The Strokes,Not The Same Anymore,337333
The Very Best Of Kool & The Gang,Kool & The Gang,Joanna - Single Version,216705
La Trenza,Mon Laferte,Flaco,11980
Better Kind of Bitter,Peachy Pavement,Better Kind of Bitter,195375
Que Pase El Mundo,Majo y Dan,Que Pase El Mundo,213143
Demon Days,Gorillaz,Feel Good Inc.,222640
Esta Es Mi Vida,Jesse & Joy,Llegaste tú,242071
Twicecoaster: Lane 1,TWICE,TT,4230
Better Kind of Bitter,Peachy Pavement,Better Kind of Bitter,195375
Que Pase El Mundo,Majo y Dan,Que Pase El Mundo,125434
Demon Days,Gorillaz,Feel Good Inc.,10720
Esta Es Mi Vida,Jesse & Joy,Llegaste tú,246666
Everything's Kool & The Gang,Kool & The Gang,Cherish,1579
Dangerous Woman,Ariana Grande,Dangerous Woman,84778
Drip Season 3,Gunna,Drip or Drown Remix (feat. Lil Yachty),178983
YHLQMDLG,Bad Bunny,Que Malo,259980
X 100PRE,Bad Bunny,La Romana,30527
Bellacoso,Residente,Bellacoso,383410
Bellacoso,Residente,Bellacoso,257864
Rebota,Guaynaa,Rebota,204630
El Abayarde,Tego Calderón,Pa' Que Retozen,151666
Háblate de Mí,Jósean Log,Chachachá,29785
Calle 13 (Explicit Version),Calle 13,Atrévete-Te-Te,8320
Afilando Los Cuchillos,Residents de calle,Afilando Los Cuchillos,22101
PA,Caloncho,Bolita De Pan,2368
mix pa llorar en tu cuarto,Ed Maverick,Fuentes de Ortiz,2666
El Templo del Pop,Miranda!,Don,4906
Residente,Residente,Desencuentro,1109
MultiViral,Calle 13,Ojos Color Sol (feat. Silvio Rodríguez),1194
Rocanlover,Zoé,Love,1493
Déjenme Llorar,Carla Morrison,Disfruto,221570
Visperas De Carnaval,La Mosca Tse-Tse,Para No Verte Más,511
Flor (feat. Benito Martínez),Los Rivera Destino,Flor (feat. Benito Martínez),0
Besame Sin Sentir,Micro TDH,Besame Sin Sentir,0
Flor (feat. Benito Martínez),Los Rivera Destino,Flor (feat. Benito Martínez),640
Visperas De Carnaval,La Mosca Tse-Tse,Para No Verte Más,554
Flor (feat. Benito Martínez),Los Rivera Destino,Flor (feat. Benito Martínez),0
Besame Sin Sentir,Micro TDH,Besame Sin Sentir,0
Entren Los Que Quieran,Calle 13,Muerte En Hawaii,2538
La mujer que bota fuego (feat. Natalia Jiménez),Manuel Medrano,La mujer que bota fuego (feat. Natalia Jiménez),789
Ropa De Bazar,Ed Maverick,Ropa De Bazar,1386
Arre,Simpson Ahuevo,Arre,1258
Con Rastafari Todo Concuerda,Zona Ganjah,Vibra Positiva,1621
Inefable,Micro TDH,Cafuné,1706
Entren Los Que Quieran,Calle 13,La Vuelta Al Mundo,2026
Amantes Sunt Amentes,PXNDX,Los Malaventurados No Lloran,1706
Diva Platinum Edition,Ivy Queen,Quiero Bailar,1301
¿Dónde Bailarán Las Niñas?,Ximena Sariñana,¿Qué Tiene?,1322
Broke & Famous,Ñejo & Dalmata,Pasarela,6677
Drip Season 3,Gunna,Drip or Drown Remix (feat. Lil Yachty),156911
Morena Cachetona,JOSEPE EL DEMENTE,Morena Cachetona,168810
Homerun,Paulo Londra,Por Eso Vine,161804
Revolución De Amor,Maná,Mariposa Traicionera,853
YHLQMDLG,Bad Bunny,Que Malo,167975
X 100PRE,Bad Bunny,La Romana,15893
YHLQMDLG,Bad Bunny,La Difícil,88392
Perreo HP,Ele A El Dominio,Perreo HP - Remix,45375
Público,Urba y Rome,Público,554
Amanece,Anuel AA,Amanece,276560
Hecho En Medellín,Blessd,Medallo,89194
Entren Los Que Quieran,Calle 13,La Vuelta Al Mundo,87678
Paramore,Paramore,Ain't It Fun,928
Globalization,Pitbull,Fireball (feat. John Ryan),2809
Why So Lonely,Wonder Girls,Why So Lonely,3808
Better Kind of Bitter,Peachy Pavement,Better Kind of Bitter,195375
Que Pase El Mundo,Majo y Dan,Que Pase El Mundo,213143
Demon Days,Gorillaz,Feel Good Inc.,27062
Demon Days,Gorillaz,Feel Good Inc.,27062
Esta Es Mi Vida,Jesse & Joy,Llegaste tú,169203
Esta Es Mi Vida,Jesse & Joy,Llegaste tú,77462
Spider-Man: Into the Spider-Verse,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040
SUCKER,Charli XCX,Doing It (feat. Rita Ora),228520
The New Abnormal,The Strokes,The Adults Are Talking,7072
The Papercut Chronicles,Gym Class Heroes,Cupid's Chokehold / Breakfast in America,1160
Triplbt Theme,jagger finn,Vas,835
Revolución De Amor,Maná,Mariposa Traicionera,180009
YHLQMDLG,Bad Bunny,Que Malo,0
YHLQMDLG,Bad Bunny,Que Malo,183658
The New Abnormal,The Strokes,Not The Same Anymore,122474
Oro Salsero,Frankie Ruiz,Tu Con El,303306
Primavera ¿estás ahí?,Mon Laferte,Funeral,268306
Entren Los Que Quieran,Calle 13,La Vuelta Al Mundo,234133
Paramore,Paramore,Ain't It Fun,296520
Globalization,Pitbull,Fireball (feat. John Ryan),236200
Why So Lonely,Wonder Girls,Why So Lonely,206706
Twicecoaster: Lane 1,TWICE,TT,212986
Terral,Pablo Alborán,Pasos de cero,11624
Better Kind of Bitter,Peachy Pavement,Better Kind of Bitter,147562
MultiViral,Calle 13,Ojos Color Sol (feat. Silvio Rodríguez),215813
MultiViral,Calle 13,Ojos Color Sol (feat. Silvio Rodríguez),215813
Drip Season 3,Gunna,Drip or Drown Remix (feat. Lil Yachty),704
Drip Season 3,Gunna,Drip or Drown Remix (feat. Lil Yachty),145152
Me Rehúso,Danny Ocean,Me Rehúso,1834
Taxi,Mariah Angeliq,Taxi,3648
MultiViral,Calle 13,Ojos Color Sol (feat. Silvio Rodríguez),141440
MultiViral,Calle 13,Ojos Color Sol (feat. Silvio Rodríguez),0
Spider-Man: Into the Spider-Verse,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,67153
La Trenza,Mon Laferte,Mi Buen Amor,3274
Oro Salsero,Frankie Ruiz,Tu Con El,104090
Oro Salsero,Frankie Ruiz,Tu Con El,77368
Primavera ¿estás ahí?,Mon Laferte,Funeral,4318
Entren Los Que Quieran,Calle 13,La Vuelta Al Mundo,1532
Paramore,Paramore,Ain't It Fun,882
Globalization,Pitbull,Fireball (feat. John Ryan),1230
Te Creí,Greeicy,Te Creí,35818
El Paso Gigante,Los Cafres,Casi q' me pierdo,2218
Morena,Dread Mar I,Morena,40042
Why So Lonely,Wonder Girls,Why So Lonely,69102
Twicecoaster: Lane 1,TWICE,TT,8312
Terral,Pablo Alborán,Pasos de cero,1160
Better Kind of Bitter,Peachy Pavement,Better Kind of Bitter,12701
Parachutes,Coldplay,Sparks,227093
Troubadour,K'NAAN,Bang Bang,126673
Me Rehúso,Danny Ocean,Me Rehúso,129621
Bellacoso,Residente,Bellacoso,960
Drip Season 3,Gunna,Drip or Drown Remix (feat. Lil Yachty),178983
The Wolf of Grape Street,03 Greedo,Substance,21397
Motivando a la Yal,Zion & Lennox,Yo Voy (feat. Daddy Yankee),232019
Volví,Aventura,Volví,145493
Reik,Reik,Yo Quisiera,2183
Peligro,Reik,Tu Mirada,278
Motivando a la Yal Special Edition,Zion & Lennox,Yo Voy,31550
Reik,Reik,Yo Quisiera,217986
Peligro,Reik,Tu Mirada,200000
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,BOOKER T,156430
Masked Monkey Awakening,Hello Sleepwalkers,Goya No Machiawase,102175
Better Kind of Bitter,Peachy Pavement,Better Kind of Bitter,179327
The New Abnormal,The Strokes,Not The Same Anymore,337333
The Very Best Of Kool & The Gang,Kool & The Gang,Joanna - Single Version,73833
Everything's Kool & The Gang,Kool & The Gang,Cherish,859
Isles Of Wonder: Music For The Opening Ceremony Of The London 2012 Olympic Games,David Bowie,Heroes,5781
Happier Than Ever,Billie Eilish,Billie Bossa Nova,196730
Pony,Rex Orange County,Pluto Projector,90325
Índigo,Camilo,Índigo,214933
Viva La Vida or Death and All His Friends,Coldplay,Viva La Vida,242373
Cigarettes After Sex,Cigarettes After Sex,K.,194313
Índigo,Camilo,Índigo,214933
Viva La Vida or Death and All His Friends,Coldplay,Viva La Vida,4924
Cigarettes After Sex,Cigarettes After Sex,K.,1021
En Français,Pomplamoose,Les yeux noirs,169381
En Français,Pomplamoose,Les yeux noirs,169381
En Français,Pomplamoose,Les yeux noirs,4668
Fine Line,Harry Styles,Golden,208906
The Getaway,Red Hot Chili Peppers,Dark Necessities,302000
Beauty Behind The Madness,The Weeknd,Angel,377346
Palmar,Caloncho,Palmar,192200
Mientras Tú Dormías,Carla Morrison,Compartir,257091
Déjenme Llorar,Carla Morrison,Disfruto,148435
Tally Of The Yes Men,Goldspot,Rewind,215266
Cuba Pintada,Los Rumberos,Fuiste Mía,20533
Tally Of The Yes Men,Goldspot,Rewind,140411
Scaled And Icy,Twenty One Pilots,Good Day,204400
The New Abnormal,The Strokes,Ode To The Mets,346569
SINO,Café Tacvba,Quiero Ver,9700
Caja de Música,Monsieur Periné,Nuestra Canción,260080
Caja de Música,Monsieur Periné,Nuestra Canción,113390
Bad 25th Anniversary,Michael Jackson,The Way You Make Me Feel - 2012 Remaster,203900
Fearless,Taylor Swift,You Belong With Me,231133
evermore,Taylor Swift,willow,214706
The Hunger Games: Songs From District 12 And Beyond,Taylor Swift,Safe & Sound - from The Hunger Games Soundtrack,37310
Oro Salsero,Frankie Ruiz,Tu Con El,303306
Primavera ¿estás ahí?,Mon Laferte,Funeral,238623
Reik,Reik,Yo Quisiera,217986
Peligro,Reik,Tu Mirada,146143
100 Años,Carlos Rivera,100 Años,2160
Poco,Reik,Poco,173660
Llegó Papá,Merenglass Grupo,La Mujer del Pelotero,2230
Ciclos,Luis Enrique,Yo No Sé Mañana,6336
Ciclos,Luis Enrique,Yo No Sé Mañana,253912
Mi Razón de Ser,Alvaro Ricardo,Por Qué Será?,0
Ciclos,Luis Enrique,Yo No Sé Mañana,1020
Salsa Dominicana 2019,Luis Miguel Salsa,Migajas de Amor - Salsa,2270
Ciclos,Luis Enrique,Yo No Sé Mañana,1150
Mi Razón de Ser,Alvaro Ricardo,Por Qué Será?,1310
En Tiempo De Amor,Maelo Ruiz,Te Va A Doler,1690
Llegó Papá,Merenglass Grupo,La Mujer del Pelotero,45750
¡Felicidades Mamá! Vol. 1,La Sonora Dinamita,Qué Bello,1360
Ciclos,Luis Enrique,Yo No Sé Mañana,1080
"Fórmula, Vol. 2 (Deluxe Edition)",Romeo Santos,Yo También (feat. Marc Anthony),790
Golden,Romeo Santos,Centavito,128610
The Last,Aventura,Dile al Amor,510
Utopia,Aventura,Inmortal,192740
54+1,Danny Ocean,Me Rehúso,130510
MALA SANTA,Becky G,Sin Pijama,810
PROBLEMA,Daddy Yankee,PROBLEMA,184506
Dura,Daddy Yankee,Dura,1973
SEX AND LOVE,Enrique Iglesias,Bailando - Spanish Version,243413
Con Calma,Daddy Yankee,Con Calma,178766
Rose,BrokenSkulls,Rose,201522
Rose,BrokenSkulls,Rose,5147
Sientate en Ese Deo,El Alfa,Sientate en Ese Deo,101510
Freak,Doja Cat,Freak,284480
Planet Her,Doja Cat,Need to Know,210560
Hot Pink,Doja Cat,Shine,36400
Planet Her,Doja Cat,Woman,172626
Una Lluvia De Rosas,Los Ángeles Azules,El Listón De Tu Pelo,41443
Esto Sí Es Cumbia,Los Ángeles Azules,Nunca Es Suficiente,266213
Esto Sí Es Cumbia,Los Ángeles Azules,Nunca Es Suficiente,10976
Yonaguni,Bad Bunny,Yonaguni,480
Yonaguni,Bad Bunny,Yonaguni,206710
Diplomatico (feat. Guaynaa),Major Lazer,Diplomatico (feat. Guaynaa),70369
Cariño,The Marías,Cariño,162270
Kaleidoscope Dream,Miguel,Adorn,139370
Take Care,Drake,Marvins Room,240100
More Life,Drake,Teenage Fever,219692
Take Care,Drake,The Ride,14657
More Life,Drake,Do Not Disturb,276700
More Life,Drake,Jorja Interlude,107673
So Far Gone,Drake,Brand New,6726
If You're Reading This It's Too Late,Drake,Legend,10050
